#FamilyID	pvalue	Significant at 0.05
OG0007320	0.999	n
OG0007321	0.999	n
OG0007322	0.999	n
OG0007323	0.999	n
OG0007324	0.999	n
OG0007325	0.999	n
OG0007326	0.999	n
OG0007327	0.999	n
OG0007328	0.999	n
OG0007329	0.999	n
OG0007330	0.999	n
OG0007331	0.186	n
OG0007332	0.999	n
OG0007333	0.999	n
OG0007334	0.999	n
OG0007335	0.999	n
OG0007336	0.999	n
OG0007337	0.999	n
OG0007338	0.999	n
OG0007339	0.999	n
OG0007340	0.999	n
OG0007341	0.999	n
OG0007342	0.999	n
OG0007343	0.999	n
OG0007344	0.999	n
OG0007345	0.999	n
OG0007346	0.999	n
OG0007347	0.999	n
OG0007348	0.999	n
OG0007349	0.999	n
OG0007350	0.999	n
OG0007351	0.999	n
OG0007353	0.999	n
OG0007354	0.999	n
OG0007355	0.999	n
OG0007356	0.999	n
OG0007357	0.999	n
OG0007358	0.999	n
OG0007359	0.999	n
OG0007360	0.999	n
OG0007361	0.999	n
OG0007362	0.119	n
OG0007363	0.999	n
OG0007364	0.999	n
OG0007366	0.999	n
OG0007367	0.296	n
OG0007368	0.999	n
OG0007370	0.999	n
OG0007371	0.999	n
OG0007372	0.999	n
OG0007373	0.999	n
OG0007374	0.999	n
OG0007375	0.999	n
OG0007376	0.999	n
OG0007377	0.999	n
OG0007378	0.999	n
OG0007379	0.999	n
OG0007380	0.999	n
OG0007381	0.999	n
OG0007382	0.999	n
OG0007383	0.999	n
OG0007384	0.191	n
OG0007385	0.999	n
OG0007386	0.999	n
OG0007387	0.999	n
OG0007388	0.999	n
OG0007389	0.999	n
OG0007390	0.999	n
OG0007391	0.999	n
OG0007392	0.999	n
OG0007393	0.999	n
OG0007394	0.191	n
OG0007395	0.999	n
OG0007396	0.999	n
OG0007397	0.999	n
OG0007398	0.999	n
OG0007399	0.129	n
OG0007400	0.123	n
OG0007402	0.999	n
OG0007403	0.999	n
OG0007404	0.999	n
OG0007405	0.999	n
OG0007406	0.999	n
OG0007407	0.999	n
OG0007408	0.999	n
OG0007409	0.999	n
OG0007410	0.999	n
OG0007411	0.999	n
OG0007412	0.265	n
OG0007413	0.999	n
OG0007414	0.999	n
OG0007415	0.999	n
OG0007416	0.999	n
OG0007417	0.999	n
OG0007418	0.999	n
OG0007419	0.999	n
OG0007420	0.999	n
OG0007421	0.999	n
OG0007422	0.999	n
OG0007423	0.999	n
OG0007424	0.195	n
OG0007425	0.999	n
OG0007426	0.265	n
OG0007427	0.265	n
OG0007428	0.999	n
OG0007429	0.999	n
OG0007430	0.999	n
OG0007431	0.999	n
OG0007432	0.999	n
OG0007433	0.999	n
OG0007434	0.999	n
OG0007435	0.999	n
OG0007436	0.999	n
OG0007437	0.999	n
OG0007438	0.999	n
OG0007439	0.999	n
OG0007440	0.999	n
OG0007441	0.999	n
OG0007442	0.999	n
OG0007443	0.999	n
OG0007444	0.999	n
OG0007445	0.999	n
OG0007446	0.999	n
OG0007447	0.999	n
OG0007448	0.999	n
OG0007449	0.999	n
OG0007450	0.999	n
OG0007451	0.999	n
OG0007452	0.999	n
OG0007453	0.999	n
OG0007454	0.001	y
OG0007455	0.999	n
OG0007456	0.999	n
OG0007457	0.999	n
OG0007458	0.999	n
OG0007460	0.999	n
OG0007461	0.999	n
OG0007462	0.999	n
OG0007463	0.999	n
OG0007464	0.999	n
OG0007465	0.999	n
OG0007466	0.999	n
OG0007467	0.191	n
OG0007468	0.999	n
OG0007469	0.999	n
OG0007470	0.999	n
OG0007471	0.999	n
OG0007472	0.999	n
OG0007473	0.999	n
OG0007474	0.999	n
OG0007475	0.999	n
OG0007476	0.999	n
OG0007477	0.999	n
OG0007478	0.999	n
OG0007479	0.999	n
OG0007480	0.999	n
OG0007481	0.999	n
OG0007482	0.999	n
OG0007483	0.999	n
OG0007484	0.999	n
OG0007485	0.999	n
OG0007486	0.999	n
OG0007487	0.999	n
OG0007488	0.999	n
OG0007489	0.999	n
OG0007490	0.999	n
OG0007491	0.999	n
OG0007492	0.999	n
OG0007493	0.999	n
OG0007494	0.999	n
OG0007495	0.999	n
OG0007496	0.999	n
OG0007497	0.999	n
OG0007498	0.999	n
OG0007499	0.999	n
OG0007500	0.999	n
OG0007501	0.999	n
OG0007502	0.999	n
OG0007503	0.999	n
OG0007504	0.999	n
OG0007506	0.999	n
OG0007507	0.999	n
OG0007508	0.999	n
OG0007509	0.999	n
OG0007510	0.999	n
OG0007511	0.999	n
OG0007512	0.999	n
OG0007513	0.999	n
OG0007514	0.999	n
OG0007515	0.999	n
OG0007516	0.999	n
OG0007517	0.999	n
OG0007518	0.999	n
OG0007519	0.999	n
OG0007520	0.999	n
OG0007521	0.999	n
OG0007522	0.999	n
OG0007523	0.999	n
OG0007524	0.999	n
OG0007525	0.999	n
OG0007526	0.999	n
OG0007527	0.999	n
OG0007528	0.999	n
OG0007529	0.999	n
OG0007530	0.999	n
OG0007532	0.999	n
OG0007533	0.999	n
OG0007534	0.999	n
OG0007535	0.999	n
OG0007536	0.999	n
OG0007537	0.999	n
OG0007538	0.999	n
OG0007539	0.999	n
OG0007540	0.999	n
OG0007541	0.999	n
OG0007542	0.999	n
OG0007543	0.999	n
OG0007544	0.999	n
OG0007545	0.999	n
OG0007546	0.999	n
OG0007547	0.999	n
OG0007548	0.999	n
OG0007549	0.999	n
OG0007550	0.186	n
OG0007551	0.999	n
OG0007553	0.999	n
OG0007554	0.999	n
OG0007555	0.999	n
OG0007556	0.999	n
OG0007557	0.999	n
OG0007558	0.999	n
OG0007559	0.999	n
OG0007560	0.999	n
OG0007561	0.999	n
OG0007562	0.191	n
OG0007563	0.999	n
OG0007564	0.999	n
OG0007565	0.999	n
OG0007566	0.999	n
OG0007567	0.999	n
OG0007568	0.999	n
OG0007569	0.999	n
OG0007570	0.999	n
OG0007571	0.999	n
OG0007572	0.999	n
OG0007573	0.999	n
OG0007574	0.999	n
OG0007575	0.999	n
OG0007576	0.999	n
OG0007577	0.999	n
OG0007578	0.999	n
OG0007579	0.999	n
OG0007580	0.999	n
OG0007581	0.999	n
OG0007582	0.999	n
OG0007583	0.999	n
OG0007584	0.999	n
OG0007585	0.999	n
OG0007586	0.999	n
OG0007587	0.265	n
OG0007588	0.999	n
OG0007590	0.191	n
OG0007591	0.999	n
OG0007592	0.189	n
OG0007593	0.999	n
OG0007594	0.999	n
OG0007595	0.999	n
OG0007596	0.999	n
OG0007597	0.999	n
OG0007598	0.999	n
OG0007599	0.999	n
OG0007600	0.999	n
OG0007601	0.999	n
OG0007602	0.999	n
OG0007603	0.999	n
OG0007604	0.999	n
OG0007605	0.999	n
OG0007606	0.999	n
OG0007607	0.999	n
OG0007608	0.999	n
OG0007610	0.999	n
OG0007611	0.999	n
OG0007612	0.999	n
OG0007613	0.999	n
OG0007614	0.999	n
OG0007615	0.999	n
OG0007616	0.999	n
OG0007617	0.999	n
OG0007618	0.999	n
OG0007619	0.999	n
OG0007620	0.999	n
OG0007621	0.999	n
OG0007622	0.999	n
OG0007623	0.999	n
OG0007624	0.999	n
OG0007626	0.999	n
OG0007627	0.999	n
OG0007628	0.999	n
OG0007629	0.999	n
OG0007631	0.999	n
OG0007632	0.999	n
OG0007633	0.999	n
OG0007634	0.999	n
OG0007635	0.999	n
OG0007636	0.999	n
OG0007637	0.999	n
OG0007638	0.999	n
OG0007639	0.999	n
OG0007640	0.999	n
OG0007641	0.999	n
OG0007642	0.999	n
OG0007643	0.999	n
OG0007644	0.999	n
OG0007645	0.999	n
OG0007646	0.999	n
OG0007647	0.999	n
OG0007648	0.999	n
OG0007649	0.999	n
OG0007650	0.999	n
OG0007651	0.999	n
OG0007652	0.999	n
OG0007653	0.999	n
OG0007654	0.999	n
OG0007655	0.999	n
OG0007656	0.999	n
OG0007657	0.999	n
OG0007658	0.999	n
OG0007659	0.999	n
OG0007660	0.999	n
OG0007661	0.999	n
OG0007663	0.999	n
OG0007664	0.186	n
OG0007665	0.999	n
OG0007666	0.999	n
OG0007667	0.999	n
OG0007668	0.999	n
OG0007669	0.999	n
OG0007670	0.999	n
OG0007671	0.999	n
OG0007672	0.999	n
OG0007673	0.999	n
OG0007674	0.999	n
OG0007675	0.999	n
OG0007676	0.999	n
OG0007677	0.999	n
OG0007678	0.999	n
OG0007679	0.999	n
OG0007680	0.999	n
OG0007681	0.999	n
OG0007682	0.999	n
OG0007684	0.999	n
OG0007685	0.999	n
OG0007686	0.999	n
OG0007687	0.999	n
OG0007688	0.999	n
OG0007689	0.999	n
OG0007690	0.999	n
OG0007691	0.999	n
OG0007692	0.999	n
OG0007693	0.999	n
OG0007694	0.999	n
OG0007695	0.999	n
OG0007696	0.999	n
OG0007697	0.999	n
OG0007698	0.999	n
OG0007699	0.999	n
OG0007700	0.296	n
OG0007701	0.999	n
OG0007702	0.999	n
OG0007703	0.999	n
OG0007704	0.999	n
OG0007705	0.999	n
OG0007706	0.999	n
OG0007707	0.999	n
OG0007708	0.999	n
OG0007709	0.999	n
OG0007710	0.999	n
OG0007711	0.999	n
OG0007712	0.999	n
OG0007713	0.191	n
OG0007714	0.999	n
OG0007715	0.999	n
OG0007716	0.999	n
OG0007717	0.999	n
OG0007718	0.999	n
OG0007719	0.999	n
OG0007720	0.999	n
OG0007721	0.999	n
OG0007722	0.999	n
OG0007723	0.999	n
OG0007724	0.999	n
OG0007725	0.999	n
OG0007726	0.999	n
OG0007727	0.296	n
OG0007728	0.999	n
OG0007729	0.999	n
OG0007730	0.999	n
OG0007731	0.999	n
OG0007732	0.999	n
OG0007733	0.999	n
OG0007734	0.999	n
OG0007735	0.999	n
OG0007736	0.999	n
OG0007737	0.999	n
OG0007738	0.999	n
OG0007739	0.999	n
OG0007740	0.999	n
OG0007741	0.999	n
OG0007742	0.999	n
OG0007743	0.999	n
OG0007744	0.999	n
OG0007745	0.186	n
OG0007746	0.999	n
OG0007747	0.999	n
OG0007748	0.999	n
OG0007749	0.999	n
OG0007750	0.999	n
OG0007751	0.999	n
OG0007752	0.999	n
OG0007753	0.999	n
OG0007754	0.999	n
OG0007755	0.999	n
OG0007756	0.999	n
OG0007757	0.999	n
OG0007758	0.999	n
OG0007759	0.999	n
OG0007760	0.999	n
OG0007761	0.999	n
OG0007762	0.999	n
OG0007763	0.999	n
OG0007764	0.999	n
OG0007765	0.999	n
OG0007766	0.999	n
OG0007767	0.999	n
OG0007768	0.999	n
OG0007769	0.999	n
OG0007770	0.999	n
OG0007771	0.999	n
OG0007772	0.999	n
OG0007773	0.999	n
OG0007774	0.999	n
OG0007775	0.999	n
OG0007776	0.999	n
OG0007777	0.999	n
OG0007778	0.999	n
OG0007779	0.999	n
OG0007780	0.999	n
OG0007781	0.999	n
OG0007782	0.999	n
OG0007783	0.999	n
OG0007784	0.999	n
OG0007785	0.999	n
OG0007786	0.999	n
OG0007788	0.186	n
OG0007790	0.186	n
OG0007791	0.999	n
OG0007792	0.999	n
OG0007793	0.999	n
OG0007794	0.999	n
OG0007795	0.999	n
OG0007797	0.999	n
OG0007798	0.999	n
OG0007799	0.999	n
OG0007800	0.999	n
OG0007801	0.999	n
OG0007802	0.999	n
OG0007803	0.999	n
OG0007804	0.999	n
OG0007805	0.999	n
OG0007806	0.999	n
OG0007807	0.999	n
OG0007808	0.999	n
OG0007809	0.999	n
OG0007810	0.999	n
OG0007811	0.999	n
OG0007812	0.999	n
OG0007813	0.999	n
OG0007814	0.999	n
OG0007815	0.999	n
OG0007816	0.999	n
OG0007817	0.999	n
OG0007818	0.999	n
OG0007819	0.999	n
OG0007820	0.999	n
OG0007821	0.999	n
OG0007822	0.999	n
OG0007823	0.999	n
OG0007824	0.999	n
OG0007825	0.999	n
OG0007826	0.186	n
OG0007827	0.999	n
OG0007828	0.999	n
OG0007829	0.999	n
OG0007830	0.999	n
OG0007831	0.999	n
OG0007832	0.999	n
OG0007833	0.999	n
OG0007836	0.999	n
OG0007837	0.123	n
OG0007838	0.999	n
OG0007839	0.999	n
OG0007840	0.999	n
OG0007842	0.999	n
OG0007843	0.999	n
OG0007844	0.999	n
OG0007845	0.999	n
OG0007846	0.999	n
OG0007847	0.999	n
OG0007848	0.999	n
OG0007849	0.999	n
OG0007850	0.999	n
OG0007851	0.999	n
OG0007852	0.999	n
OG0007853	0.999	n
OG0007854	0.999	n
OG0007855	0.186	n
OG0007856	0.119	n
OG0007858	0.999	n
OG0007859	0.999	n
OG0007860	0.999	n
OG0007861	0.999	n
OG0007862	0.999	n
OG0007863	0.999	n
OG0007864	0.999	n
OG0007865	0.999	n
OG0007866	0.999	n
OG0007867	0.999	n
OG0007868	0.999	n
OG0007869	0.999	n
OG0007870	0.999	n
OG0007871	0.999	n
OG0007872	0.999	n
OG0007873	0.999	n
OG0007874	0.999	n
OG0007875	0.999	n
OG0007876	0.999	n
OG0007877	0.999	n
OG0007878	0.999	n
OG0007879	0.999	n
OG0007880	0.999	n
OG0007881	0.999	n
OG0007883	0.999	n
OG0007884	0.999	n
OG0007885	0.999	n
OG0007886	0.999	n
OG0007887	0.186	n
OG0007889	0.999	n
OG0007890	0.999	n
OG0007891	0.999	n
OG0007892	0.999	n
OG0007893	0.999	n
OG0007894	0.999	n
OG0007895	0.999	n
OG0007896	0.999	n
OG0007897	0.999	n
OG0007898	0.999	n
OG0007899	0.999	n
OG0007900	0.999	n
OG0007901	0.999	n
OG0007902	0.999	n
OG0007903	0.999	n
OG0007904	0.999	n
OG0007905	0.999	n
OG0007906	0.999	n
OG0007907	0.999	n
OG0007908	0.999	n
OG0007909	0.999	n
OG0007910	0.999	n
OG0007911	0.999	n
OG0007912	0.999	n
OG0007913	0.999	n
OG0007914	0.999	n
OG0007915	0.999	n
OG0007916	0.999	n
OG0007917	0.999	n
OG0007918	0.999	n
OG0007919	0.999	n
OG0007920	0.999	n
OG0007921	0.999	n
OG0007922	0.999	n
OG0007923	0.999	n
OG0007924	0.999	n
OG0007926	0.999	n
OG0007927	0.186	n
OG0007928	0.999	n
OG0007929	0.186	n
OG0007930	0.999	n
OG0007931	0.999	n
OG0007933	0.999	n
OG0007934	0.999	n
OG0007935	0.999	n
OG0007936	0.999	n
OG0007937	0.999	n
OG0007938	0.999	n
OG0007939	0.999	n
OG0007940	0.999	n
OG0007941	0.999	n
OG0007942	0.999	n
OG0007943	0.999	n
OG0007944	0.999	n
OG0007945	0.999	n
OG0007946	0.999	n
OG0007947	0.999	n
OG0007948	0.999	n
OG0007949	0.999	n
OG0007950	0.186	n
OG0007951	0.999	n
OG0007952	0.999	n
OG0007954	0.999	n
OG0007955	0.999	n
OG0007956	0.999	n
OG0007957	0.999	n
OG0007958	0.999	n
OG0007959	0.999	n
OG0007960	0.999	n
OG0007961	0.999	n
OG0007962	0.999	n
OG0007963	0.999	n
OG0007964	0.999	n
OG0007965	0.999	n
OG0007966	0.999	n
OG0007968	0.999	n
OG0007969	0.999	n
OG0007970	0.999	n
OG0007971	0.999	n
OG0007973	0.999	n
OG0007974	0.999	n
OG0007975	0.999	n
OG0007976	0.186	n
OG0007978	0.999	n
OG0007980	0.999	n
OG0007981	0.999	n
OG0007982	0.999	n
OG0007983	0.999	n
OG0007984	0.999	n
OG0007985	0.999	n
OG0007986	0.999	n
OG0007988	0.999	n
OG0007989	0.999	n
OG0007990	0.999	n
OG0007991	0.999	n
OG0007992	0.999	n
OG0007993	0.186	n
OG0007994	0.999	n
OG0007995	0.999	n
OG0007998	0.999	n
OG0007999	0.999	n
OG0008000	0.999	n
OG0008001	0.999	n
OG0008002	0.999	n
OG0008003	0.999	n
OG0008004	0.999	n
OG0008005	0.999	n
OG0008006	0.999	n
OG0008007	0.999	n
OG0008008	0.999	n
OG0008009	0.999	n
OG0008010	0.999	n
OG0008011	0.999	n
OG0008012	0.999	n
OG0008013	0.999	n
OG0008014	0.999	n
OG0008015	0.999	n
OG0008016	0.999	n
OG0008017	0.999	n
OG0008018	0.999	n
OG0008019	0.999	n
OG0008020	0.999	n
OG0008022	0.999	n
OG0008023	0.999	n
OG0008024	0.999	n
OG0008025	0.999	n
OG0008026	0.999	n
OG0008027	0.999	n
OG0008028	0.999	n
OG0008029	0.999	n
OG0008030	0.999	n
OG0008031	0.999	n
OG0008032	0.999	n
OG0008033	0.999	n
OG0008034	0.999	n
OG0008035	0.999	n
OG0008036	0.999	n
OG0008037	0.999	n
OG0008038	0.191	n
OG0008039	0.999	n
OG0008040	0.999	n
OG0008041	0.999	n
OG0008042	0.999	n
OG0008043	0.999	n
OG0008044	0.999	n
OG0008045	0.999	n
OG0008046	0.999	n
OG0008047	0.186	n
OG0008048	0.999	n
OG0008049	0.999	n
OG0008050	0.999	n
OG0008051	0.999	n
OG0008052	0.999	n
OG0008053	0.999	n
OG0008054	0.999	n
OG0008055	0.999	n
OG0008056	0.999	n
OG0008059	0.999	n
OG0008061	0.999	n
OG0008062	0.999	n
OG0008063	0.999	n
OG0008064	0.999	n
OG0008065	0.999	n
OG0008066	0.999	n
OG0008067	0.999	n
OG0008068	0.999	n
OG0008069	0.191	n
OG0008070	0.999	n
OG0008071	0.999	n
OG0008072	0.999	n
OG0008073	0.999	n
OG0008074	0.999	n
OG0008075	0.999	n
OG0008076	0.999	n
OG0008077	0.999	n
OG0008078	0.999	n
OG0008081	0.999	n
OG0008082	0.999	n
OG0008083	0.999	n
OG0008084	0.999	n
OG0008085	0.999	n
OG0008086	0.999	n
OG0008087	0.999	n
OG0008088	0.999	n
OG0008089	0.999	n
OG0008090	0.999	n
OG0008091	0.999	n
OG0008092	0.999	n
OG0008093	0.999	n
OG0008094	0.999	n
OG0008095	0.999	n
OG0008096	0.999	n
OG0008097	0.999	n
OG0008099	0.999	n
OG0008100	0.999	n
OG0008101	0.999	n
OG0008102	0.119	n
OG0008103	0.119	n
OG0008104	0.999	n
OG0008105	0.999	n
OG0008106	0.999	n
OG0008107	0.999	n
OG0008108	0.999	n
OG0008109	0.999	n
OG0008110	0.999	n
OG0008111	0.999	n
OG0008112	0.999	n
OG0008113	0.999	n
OG0008114	0.999	n
OG0008115	0.999	n
OG0008116	0.999	n
OG0008117	0.999	n
OG0008118	0.999	n
OG0008119	0.999	n
OG0008120	0.999	n
OG0008121	0.999	n
OG0008122	0.999	n
OG0008123	0.999	n
OG0008124	0.999	n
OG0008125	0.999	n
OG0008126	0.999	n
OG0008127	0.999	n
OG0008128	0.999	n
OG0008129	0.999	n
OG0008130	0.999	n
OG0008131	0.999	n
OG0008132	0.999	n
OG0008133	0.191	n
OG0008134	0.999	n
OG0008135	0.186	n
OG0008136	0.999	n
OG0008137	0.999	n
OG0008138	0.999	n
OG0008139	0.999	n
OG0008140	0.999	n
OG0008141	0.999	n
OG0008142	0.999	n
OG0008143	0.999	n
OG0008144	0.999	n
OG0008145	0.999	n
OG0008146	0.999	n
OG0008147	0.105	n
OG0008148	0.999	n
OG0008149	0.999	n
OG0008150	0.999	n
OG0008151	0.999	n
OG0008152	0.999	n
OG0008153	0.999	n
OG0008154	0.999	n
OG0008155	0.999	n
OG0008156	0.999	n
OG0008157	0.999	n
OG0008158	0.999	n
OG0008159	0.999	n
OG0008160	0.999	n
OG0008161	0.999	n
OG0008162	0.999	n
OG0008163	0.999	n
OG0008164	0.999	n
OG0008165	0.999	n
OG0008166	0.999	n
OG0008167	0.999	n
OG0008168	0.186	n
OG0008169	0.186	n
OG0008170	0.186	n
OG0008171	0.999	n
OG0008172	0.999	n
OG0008173	0.999	n
OG0008174	0.999	n
OG0008175	0.999	n
OG0008176	0.999	n
OG0008177	0.999	n
OG0008178	0.999	n
OG0008179	0.999	n
OG0008180	0.999	n
OG0008181	0.999	n
OG0008182	0.999	n
OG0008183	0.999	n
OG0008184	0.999	n
OG0008185	0.999	n
OG0008186	0.999	n
OG0008187	0.999	n
OG0008188	0.999	n
OG0008189	0.999	n
OG0008190	0.999	n
OG0008191	0.999	n
OG0008192	0.999	n
OG0008193	0.999	n
OG0008194	0.999	n
OG0008195	0.999	n
OG0008196	0.999	n
OG0008197	0.999	n
OG0008198	0.999	n
OG0008199	0.999	n
OG0008200	0.999	n
OG0008201	0.999	n
OG0008202	0.999	n
OG0008203	0.999	n
OG0008204	0.999	n
OG0008205	0.999	n
OG0008206	0.999	n
OG0008207	0.999	n
OG0008208	0.999	n
OG0008209	0.999	n
OG0008210	0.999	n
OG0008211	0.999	n
OG0008212	0.999	n
OG0008213	0.999	n
OG0008214	0.999	n
OG0008215	0.999	n
OG0008216	0.999	n
OG0008217	0.999	n
OG0008218	0.999	n
OG0008219	0.999	n
OG0008220	0.999	n
OG0008221	0.999	n
OG0008222	0.999	n
OG0008223	0.999	n
OG0008224	0.999	n
OG0008225	0.999	n
OG0008226	0.999	n
OG0008227	0.999	n
OG0008228	0.999	n
OG0008229	0.999	n
OG0008231	0.999	n
OG0008232	0.999	n
OG0008233	0.999	n
OG0008234	0.999	n
OG0008235	0.999	n
OG0008236	0.999	n
OG0008237	0.999	n
OG0008238	0.999	n
OG0008239	0.999	n
OG0008240	0.999	n
OG0008241	0.999	n
OG0008242	0.999	n
OG0008243	0.999	n
OG0008244	0.999	n
OG0008245	0.999	n
OG0008246	0.999	n
OG0008247	0.999	n
OG0008248	0.999	n
OG0008249	0.999	n
OG0008250	0.999	n
OG0008251	0.999	n
OG0008252	0.999	n
OG0008253	0.999	n
OG0008254	0.999	n
OG0008255	0.999	n
OG0008256	0.999	n
OG0008257	0.999	n
OG0008258	0.999	n
OG0008259	0.999	n
OG0008261	0.999	n
OG0008262	0.999	n
OG0008263	0.999	n
OG0008264	0.999	n
OG0008265	0.999	n
OG0008266	0.999	n
OG0008267	0.999	n
OG0008268	0.999	n
OG0008269	0.999	n
OG0008270	0.999	n
OG0008271	0.999	n
OG0008272	0.999	n
OG0008273	0.999	n
OG0008274	0.999	n
OG0008275	0.999	n
OG0008276	0.999	n
OG0008277	0.999	n
OG0008278	0.999	n
OG0008279	0.999	n
OG0008280	0.999	n
OG0008281	0.999	n
OG0008282	0.999	n
OG0008283	0.999	n
OG0008284	0.999	n
OG0008286	0.999	n
OG0008288	0.999	n
OG0008289	0.999	n
OG0008290	0.999	n
OG0008291	0.999	n
OG0008292	0.999	n
OG0008293	0.999	n
OG0008294	0.999	n
OG0008295	0.999	n
OG0008296	0.999	n
OG0008297	0.999	n
OG0008299	0.999	n
OG0008300	0.999	n
OG0008301	0.999	n
OG0008302	0.999	n
OG0008303	0.999	n
OG0008304	0.999	n
OG0008305	0.999	n
OG0008306	0.999	n
OG0008307	0.999	n
OG0008308	0.999	n
OG0008309	0.999	n
OG0008310	0.999	n
OG0008311	0.999	n
OG0008312	0.999	n
OG0008313	0.999	n
OG0008314	0.999	n
OG0008315	0.999	n
OG0008316	0.999	n
OG0008317	0.999	n
OG0008318	0.999	n
OG0008319	0.999	n
OG0008320	0.999	n
OG0008321	0.999	n
OG0008322	0.191	n
OG0008323	0.999	n
OG0008324	0.999	n
OG0008325	0.999	n
OG0008326	0.999	n
OG0008327	0.999	n
OG0008328	0.999	n
OG0008329	0.999	n
OG0008330	0.999	n
OG0008331	0.999	n
OG0008332	0.999	n
OG0008333	0.999	n
OG0008334	0.999	n
OG0008335	0.999	n
OG0008336	0.999	n
OG0008337	0.999	n
OG0008338	0.999	n
OG0008339	0.999	n
OG0008340	0.999	n
OG0008341	0.999	n
OG0008342	0.999	n
OG0008343	0.999	n
OG0008344	0.999	n
OG0008345	0.999	n
OG0008346	0.999	n
OG0008347	0.999	n
OG0008348	0.999	n
OG0008349	0.999	n
OG0008351	0.999	n
OG0008352	0.999	n
OG0008353	0.999	n
OG0008355	0.999	n
OG0008356	0.999	n
OG0008357	0.999	n
OG0008358	0.999	n
OG0008359	0.999	n
OG0008360	0.999	n
OG0008361	0.999	n
OG0008362	0.999	n
OG0008363	0.999	n
OG0008364	0.999	n
OG0008365	0.999	n
OG0008366	0.999	n
OG0008367	0.191	n
OG0008368	0.999	n
OG0008369	0.999	n
OG0008370	0.999	n
OG0008371	0.999	n
OG0008372	0.999	n
OG0008373	0.999	n
OG0008374	0.999	n
OG0008375	0.999	n
OG0008376	0.999	n
OG0008377	0.999	n
OG0008378	0.999	n
OG0008379	0.999	n
OG0008380	0.999	n
OG0008381	0.999	n
OG0008382	0.999	n
OG0008383	0.999	n
OG0008384	0.999	n
OG0008385	0.999	n
OG0008386	0.186	n
OG0008387	0.999	n
OG0008388	0.999	n
OG0008389	0.999	n
OG0008391	0.999	n
OG0008392	0.999	n
OG0008393	0.999	n
OG0008394	0.999	n
OG0008395	0.999	n
OG0008396	0.999	n
OG0008397	0.999	n
OG0008398	0.999	n
OG0008399	0.999	n
OG0008400	0.999	n
OG0008401	0.999	n
OG0008402	0.999	n
OG0008403	0.999	n
OG0008404	0.999	n
OG0008405	0.999	n
OG0008406	0.999	n
OG0008407	0.999	n
OG0008408	0.999	n
OG0008409	0.999	n
OG0008410	0.999	n
OG0008411	0.999	n
OG0008412	0.999	n
OG0008413	0.999	n
OG0008414	0.999	n
OG0008415	0.999	n
OG0008416	0.999	n
OG0008417	0.999	n
OG0008418	0.999	n
OG0008419	0.999	n
OG0008420	0.999	n
OG0008421	0.999	n
OG0008422	0.999	n
OG0008423	0.999	n
OG0008424	0.999	n
OG0008425	0.999	n
OG0008426	0.999	n
OG0008427	0.999	n
OG0008428	0.999	n
OG0008429	0.999	n
OG0008430	0.999	n
OG0008431	0.999	n
OG0008432	0.999	n
OG0008433	0.999	n
OG0008434	0.999	n
OG0008435	0.999	n
OG0008436	0.999	n
OG0008437	0.999	n
OG0008439	0.999	n
OG0008440	0.999	n
OG0008441	0.191	n
OG0008442	0.999	n
OG0008443	0.999	n
OG0008444	0.999	n
OG0008445	0.999	n
OG0008446	0.999	n
OG0008447	0.999	n
OG0008448	0.999	n
OG0008449	0.999	n
OG0008450	0.999	n
OG0008451	0.296	n
OG0008452	0.999	n
OG0008453	0.999	n
OG0008454	0.999	n
OG0008455	0.999	n
OG0008456	0.999	n
OG0008457	0.999	n
OG0008458	0.999	n
OG0008459	0.999	n
OG0008460	0.999	n
OG0008461	0.999	n
OG0008462	0.999	n
OG0008463	0.999	n
OG0008464	0.999	n
OG0008465	0.999	n
OG0008466	0.999	n
OG0008467	0.999	n
OG0008468	0.999	n
OG0008469	0.999	n
OG0008470	0.999	n
OG0008471	0.186	n
OG0008472	0.999	n
OG0008473	0.999	n
OG0008474	0.999	n
OG0008475	0.999	n
OG0008476	0.999	n
OG0008477	0.999	n
OG0008478	0.999	n
OG0008479	0.999	n
OG0008480	0.999	n
OG0008481	0.999	n
OG0008482	0.999	n
OG0008483	0.999	n
OG0008484	0.999	n
OG0008485	0.999	n
OG0008486	0.265	n
OG0008487	0.999	n
OG0008488	0.999	n
OG0008489	0.999	n
OG0008490	0.999	n
OG0008491	0.999	n
OG0008492	0.999	n
OG0008493	0.999	n
OG0008494	0.999	n
OG0008495	0.999	n
OG0008496	0.186	n
OG0008497	0.999	n
OG0008498	0.999	n
OG0008499	0.999	n
OG0008500	0.999	n
OG0008502	0.999	n
OG0008503	0.999	n
OG0008504	0.999	n
OG0008505	0.999	n
OG0008506	0.999	n
OG0008507	0.999	n
OG0008508	0.999	n
OG0008509	0.999	n
OG0008510	0.999	n
OG0008511	0.999	n
OG0008512	0.105	n
OG0008513	0.115	n
OG0008514	0.11	n
OG0008515	0.115	n
OG0008516	0.105	n
OG0008517	0.257	n
OG0008518	0.115	n
OG0008520	0.192	n
OG0008521	0.115	n
OG0008522	0.105	n
OG0008523	0.115	n
OG0008524	0.105	n
OG0008526	0.257	n
OG0008527	0.115	n
OG0008528	0.115	n
OG0008529	0.105	n
OG0008530	0.105	n
OG0008531	0.105	n
OG0008532	0.257	n
OG0008533	0.115	n
OG0008535	0.115	n
OG0008536	0.257	n
